Date,Open,High,Low,Close,Adj Close,Volume
2022-04-27,530.0,532.0,526.0,526.0,523.1581420898438,55941533
2022-04-28,530.0,532.0,523.0,531.0,528.1311645507812,45380836
2022-04-29,547.0,547.0,535.0,538.0,535.0933227539062,36664644
2022-05-03,538.0,540.0,530.0,531.0,528.1311645507812,26317509
2022-05-04,533.0,537.0,530.0,534.0,531.1149291992188,16569622
2022-05-05,543.0,544.0,539.0,542.0,539.0717163085938,20374772
2022-05-06,528.0,531.0,526.0,528.0,525.1473388671875,32467268
2022-05-09,523.0,524.0,520.0,520.0,517.1905517578125,23709774
2022-05-10,506.0,519.0,505.0,518.0,515.2013549804688,41679907
2022-05-11,518.0,526.0,518.0,521.0,518.1851806640625,27157254
2022-05-12,516.0,518.0,505.0,505.0,502.2716064453125,32532963
2022-05-13,507.0,514.0,506.0,511.0,508.23919677734375,29074177
2022-05-16,521.0,524.0,518.0,520.0,517.1905517578125,21163106
2022-05-17,521.0,533.0,520.0,530.0,527.1365356445312,24496974
2022-05-18,541.0,541.0,534.0,538.0,535.0933227539062,30568176
2022-05-19,523.0,527.0,520.0,522.0,519.1797485351562,29019751
2022-05-20,524.0,532.0,523.0,530.0,527.1365356445312,22651205
2022-05-23,533.0,534.0,528.0,528.0,525.1473388671875,17054170
2022-05-24,530.0,531.0,520.0,520.0,517.1905517578125,17802308
2022-05-25,522.0,529.0,520.0,524.0,521.1689453125,22176476
2022-05-26,523.0,525.0,513.0,514.0,511.2229919433594,28327403
2022-05-27,524.0,530.0,522.0,530.0,527.1365356445312,27866643
2022-05-30,538.0,547.0,537.0,547.0,544.044677734375,34476433
2022-05-31,542.0,560.0,540.0,560.0,556.9744873046875,72405873
2022-06-01,550.0,555.0,548.0,549.0,546.0338745117188,29155176
2022-06-02,544.0,545.0,540.0,540.0,537.08251953125,21420890
2022-06-06,541.0,544.0,538.0,540.0,537.08251953125,17615003
2022-06-07,535.0,538.0,532.0,535.0,532.1095581054688,19497532
2022-06-08,539.0,545.0,538.0,544.0,541.0609130859375,18835521
2022-06-09,538.0,542.0,537.0,541.0,538.0770874023438,16338602
2022-06-10,530.0,533.0,529.0,530.0,527.1365356445312,21357130
2022-06-13,518.0,519.0,515.0,516.0,513.212158203125,32854092
2022-06-14,507.0,514.0,507.0,513.0,510.2283935546875,36304444
2022-06-15,508.0,515.0,508.0,509.0,506.25,35680283
2022-06-16,515.0,516.0,507.0,508.0,508.0,26909199
2022-06-17,499.5,503.0,499.0,501.0,501.0,43566737
2022-06-20,500.0,502.0,495.0,498.0,498.0,34209693
2022-06-21,501.0,505.0,499.0,505.0,505.0,33223685
2022-06-22,501.0,503.0,494.5,494.5,494.5,31034893
2022-06-23,492.0,493.5,485.0,485.5,485.5,43548940
2022-06-24,489.5,492.5,485.5,486.5,486.5,27911980
2022-06-27,496.0,506.0,495.5,498.5,498.5,37909718
2022-06-28,496.0,500.0,496.0,497.5,497.5,15274062
2022-06-29,496.0,498.5,491.0,491.0,491.0,30533789
2022-06-30,484.5,486.5,476.0,476.0,476.0,46311432
2022-07-01,471.5,474.0,452.5,453.5,453.5,61744377
2022-07-04,443.0,451.5,440.0,440.0,440.0,52445919
2022-07-05,449.5,451.5,433.0,446.0,446.0,50084244
2022-07-06,442.0,447.5,435.0,435.5,435.5,40549763
2022-07-07,442.0,459.0,438.5,457.5,457.5,48151202
2022-07-08,470.0,470.5,461.5,467.0,467.0,37897895
2022-07-11,468.0,470.5,461.0,462.0,462.0,21941710
2022-07-12,458.0,458.0,449.5,449.5,449.5,23036423
2022-07-13,470.5,473.0,466.0,470.5,470.5,44035695
2022-07-14,466.0,477.5,463.0,475.0,475.0,31936258
2022-07-15,481.0,494.0,477.0,492.5,492.5,51846909
2022-07-18,495.5,498.5,488.5,495.5,495.5,39179575
2022-07-19,487.5,493.0,486.5,491.0,491.0,19874865
2022-07-20,502.0,503.0,491.5,495.0,495.0,35436652
2022-07-21,496.0,501.0,494.0,501.0,501.0,22285593
2022-07-22,505.0,505.0,500.0,503.0,503.0,25216400
